id,scene,conversation
ephemeral_adrien_0007,"Collège Françoise Dupont Courtyard. Mr. D'Argencourt's fencing class is in session. Adrien is up against Kagami, and his communicator rings.","Luka: Quite the opposite, actually. Once I got over the shock, it helped me to get to know them better, and liked them even more. (stands from his seat)
Adrien: Sorry, I... I think I'm thirsty! (runs to the locker room)
Ladybug: Adrien, the lollipop monster is back. Meet me at the Arc de Triomphe!
Adrien: Right away! Plagg, claws out! (transforms into Cat Noir)"
ephemeral_adrien_0008,In the alleys. Ladybug and Cat Noir land safely.,"Cat Noir: Claws in!
Adrien: Well, see you next time, m'lady!
Ladybug: Wait! I'm... I'm ready now"
ephemeral_adrien_0009,"Interior, the Agreste mansion, Adrien's room. Gabriel opens the door and overhears Adrien and Marinette's phone call.","Marinette: (on the phone) I can't wait to see you
Adrien: Me too
Marinette: (on the phone) See you at the movies tomorrow, then!
Adrien: (softly) Are you hanging up?
Marinette: (on the phone) No, you hang up!
Adrien: Sweet dreams, m'lady. (ends the call)"
feast_adrien_0001,Nadja Chamack is reporting on TVi from the museum.,"Alix: Huh, looks like the symbol on the Tibetan statue my old man found. (Mr. Kubdel unveils the statue, Nathalie gasps, and the tablet she's holding falls and breaks)
Adrien: Nathalie, are you okay?
Nathalie: It's nothing, Adrien. Just a dizzy spell
Adrien: Maybe we should head home now. (Nathalie, Adrien, and his bodyguard go upstairs)"
feast_adrien_0002,Parisian streets.,"Hawk Moth: And we shall relish the taste of triumph, my dear Mayura
Cat Noir (Adrien): Hi there, Bugaboo
Ladybug (Marinette): Cat Noir? Is that you?
Cat Noir (Adrien): Of course it is. Who else would you expect by your side?
Ladybug (Marinette): Isn't that costume of yours a little unsafe?
Cat Noir (Adrien): Only on the outside. I've got a helmet and pads on under my banana peel, Bugaboo
Ladybug (Marinette): If you call me Bugaboo one more time, I'll start calling you (Bananoir.)
Cat Noir (Adrien): As you wish, Bugaboo
Ladybug (Marinette): Let's take a shortcut. There! The bus! Hey, driver! I'm Ladybug and I need you to help me!"
feast_adrien_0003,Parisian streets.,"Master Fu: Precisely. This is my decision to make!
Cat Noir (Adrien): André, we're out of ammo!
Ladybug (Marinette): André, go somewhere safe! We're gonna handle this! (notices Feast coming towards them) I hope"
friends_adrien_0001,Marinette's room,"Marinette: Me on the other hand…
Adrien: But we can take you home if you want it
Marinette: No, it's okay! I'll take a coleslaw home. Thanks! (Marinette's friends become annoyed at her.)"
friends_adrien_0002,Marinette's room,"Marinette: Whenever I try to do something romantic, it never goes as planned. (Marinette bumps into Adrien.)
Adrien: Marinette?
Marinette: Adrien?"
frightningale_adrien_0001,Grand Palais. Auditionees for Clara Nightingale's video have gathered out front.,"Plagg: Great choice of fabric! And these seams! (gasps) Amazing craftsmanship!
Adrien: There's no way I can wear (this!)
Plagg: Yeah, I've always found that little bell (so) ridiculous! Then again, the costume (is) what you really wanted deep down, isn't it?
Adrien: No, Plagg. I mean that everyone's gonna realize that I'm the real Cat Noir!
Plagg: No way! People are blind!"
frightningale_adrien_0002,Grand Palais,"Adrien: (to Plagg) Ready to vocalize?
Adrien: Plagg, claws out! (Adrien transforms into Cat Noir.)
Frightningale: Sing, dance or rhyme"
frozer_adrien_0001,"At the top of cinema, Ladybug and Cat Noir save him and help him land safely.","Cat Noir: And then we won't keep secrets from each other anymore. (transforms back to Adrien and Ladybug is shocked)
Adrien: We'll be united, more powerful and free, we'll defeat Hawk Moth, then we can both run away to an island! (Ladybug smiles a little bit) Far away from everything. We will live off nothing but fruits, and we will have a little pet hamster and we will name it-
Ladybug: Cat Noir! (It was revealed it was a daydream from Cat Noir) I can't accept this rose from you. I told you already. I'm in love with someone else"
frozer_adrien_0002,"Collège Françoise Dupont. Adrien enters the school and looks around. He spots Marc and Nathaniel working together, Alya and Nino chatting with one another, and Ivan and Mylène walking together. Suddenly, Marinette bumps into him.","Adrien: Thanks, but I'll get love advice from someone else
Adrien: Marinette! Perfect timing!
Marinette: (while picking up the backpack she dropped) Huh? You think so?
Adrien: (helps Marinette up) Actually, what I meant was... I need some advice right now. Can we talk?
Marinette: Uh... abosutely. (sits down next to him on a bench)
Adrien: Okay, well... I'm sorry, this is a bit awkward for me because it's about a girl
Marinette: A girl?
Adrien: We see each other all the time because we study together. We've just been friends, you know. Until recently
Marinette: (starts to get excited) 'Till recently?
Adrien: Now I'm starting to see her differently. Has the same thing ever happened to you?
Marinette: Yes... no. Well, probably. What's she like?
Adrien: She's special. Very pretty. She's got dark silky hair, deep and mysterious eyes
Marinette: Do... do I know her?
Adrien: Yeah, it's Kagami. (Marinette's smile fades as she pictures Kagami evilly laughing) Marinette?
Marinette: (snaps out of her imagination) Uh... what?
Adrien: I was just asking you what you thought I should do about Kagami
Marinette: The Ice Queen? (puts her hand over her mouth when she realizes what she said)
Adrien: What?
Marinette: The ice... rink! Yeah, that's what I said. No better place to break the ice than the ice rink
Adrien: (thinks about it) The ice rink? I think I'd be too shy to go there with her by myself
Marinette: (notices that Adrien seems sad) Well, uh, I could come along with you if you'd like
Adrien: You'd do that? That's awesome! (gets up) I can't wait to go to the ice rink together. Thanks! (takes off)
Marinette: That's what friends are for. (to Tikki) Tikki, please tell me what just happened didn't really happen at all"
frozer_adrien_0003,Ice rink.,"Philippe: (grabs forms) Consider it done!
Adrien: (looks at Kagami as she puts on skating gloves and then scoots towards Marinette) It was really cool of you to bring Luka, Marinette
Marinette: Of course. That's what friends are for
Adrien: I don't know what to do about Kagami. Should I offer to hold her hand?
Marinette: You have to let her fall
Adrien: Huh?
Marinette: No, what I actually meant was that you cannot let her fall in any way. I mean, do whatever you can so that she doesn't fall. (stands up) So yeah, grab ahold of her hand and take her onto the ice and then... AAAAH! (nearly falls down but is caught by Luka)"
frozer_adrien_0004,Ice rink.,"Philippe: (notices Adrien) Is that Adrien Agreste!? (approaches him) Adrien Agreste, I can see it now. Grace and style model, and professional ice skating champion. If you take lessons with me, I'll have you shining like the candles on a birthday cake
Adrien: Uh... maybe
Kagami: He already does fencing with me. (takes Adrien away from Philippe)"
frozer_adrien_0005,Ice rink.,"Kagami: He already does fencing with me. (takes Adrien away from Philippe)
Adrien and Luka: Are you okay? (both rush to help her up, but Marinette is unsure which hand to take)
Philippe: See how a few lessons from me could come in handy? Please, Adrien Agreste. Just put your name on this form and your fans will come running. And my ice rink will be saved!"
frozer_adrien_0006,The bathroom.,"Marinette: (sighs) I like Luka. He's really nice, but do you think he's just like Adrien? Just a friend?
Adrien: (knocks on bathroom door) Marinette? Are you okay?
Marinette: Yeah, I'm fine!"
frozer_adrien_0007,Parisian streets. Frozer continues to turn Paris into a giant ice rink.,"Philippe: Ready to skate, Hawk Moth! (transforms into Frozer and then begins to cover the entire rink in ice)
Adrien: (sees the ice forming) What is that? (while running away) Marinette! Hide!
Marinette: (sees the ice forming in the bathroom stall) Is that ice? (pulls out her magical macarons) Woah, let's try out Master Fu's magic-aroon"
frozer_adrien_0008,Parisian streets. Frozer continues to turn Paris into a giant ice rink.,"Marinette: Stalac Tikki, spots on! Ha! (Marinette transforms into Ladyice)
Adrien: Plagg, power up! (Plagg spins into a flash as he becomes...)
Plagg: Plagg Glacier! (now has three icicles on his forehead)
Adrien: Plagg Glacier, claws out! (Adrien transforms into Icecat.)"
frozer_adrien_0009,Outside the ice rink. Adrien takes a selfie with Philippe.,"Marinette: Thanks for coming with me, Luka. (kisses Luka's cheek and then runs towards Adrien, who has entered his car) Adrien! (ADRIEN! (The bodyguard and Adrien hear Marinette screaming and stop)
Adrien: (gets out of the car) Marinette? Was there something you wanted to tell me?
Marinette: I love you, Adrien! Even if you love Kagami. I just had to tell you. There!
Adrien: Kagami? I don't love her. You're the one I love. How could I have been so blind?
Marinette: Uh... You love me? So... We can get married and have a beautiful house and a dog, a cat or a hamster, and we'll name it--
Adrien: --Marinette!
Marinette: --Marinette?
Adrien: You OK, Marinette?
Marinette: I just wanted to say that... we should go and skate at the ice rink more often. Yeah!
Adrien: You mean...just you and me?
Marinette: -You and me? Oh, no! course not! Cause we should take the whole gang there. Luka, Kagami, Alya, Nino!
Adrien: You're right. That would be awesome! I'll try to free up some time to do that. See you at school
Marinette: Tikki, please don't tell me I did it again!"
f_lix_adrien_0001,Agreste mansion foyer,"Adrien: (wipes his eyes) Ah... I'll be right there. (She exits, and he follows after her.)
Adrien: (gasps in shocks) Mom...?
Amélie: (a woman who looks exactly like Émilie parades in) My, my! Look at how much you've grown. (gives Adrien a kiss on the cheek) Gabriel, isn't he just the absolute cutest?"
f_lix_adrien_0002,Agreste mansion foyer,"Gabriel: (To Adrien) Take Félix to your bedroom
Adrien: Yes, father. C'mon, Félix! (He dashes ahead. Félix follows, frowning, and glances back at Gabriel as he enters his atelier, before glancing back to Adrien.)
Alya: Just wanted to let you know we're thinking about ya! Mwah! (blows a kiss to the tablet.)"
f_lix_adrien_0003,Adrien's room.,"Alya: You have my word. (Marinette lets go.) I can't believe it! Wow! (She turns and runs to the others) We got all the messages, guys! I'm sending this to Adrien!
Adrien: (holding a basketball) Do you remember our shooting contests? (passes the ball to Félix, who, unenthusiastically, catches it with one hand and throws it into the hoop behind him.) I'm really sorry I didn't come to your dad's funeral. My father thought it would be too hard on me, considering... everything that's happened this year. You've every right to be mad at me
Félix: You always do everything your father tells you to do?
Adrien: He's very... (smiles) protective of me. (Félix smiles, and then hugs him. His smile turns devious, and he steals Adrien's cellphone.)"
f_lix_adrien_0004,Adrien's room.,"Félix: (separating from him, feigning excitement) Oh! Do you have that chess board we used to play all the time?
Adrien: Of course! Let me go upstairs and get it for us! (runs upstairs)
Félix: Well, I challenge you, so let the best man win! (While Adrien searches upstairs, Félix starts going through his cabinet.)
Adrien: (calling from upstairs) Found it!
Félix: (shouts) Grab a deck of cards, too, while you're up there! (Finds a piece of goat's cheese, sniffs it, and frowns.)
Adrien: (from upstairs) You still doing magic?
Félix: (shouts) Now more than ever, you'll see!
Adrien: (from upstairs) How about karate? Are you still practicing?
Félix: (shouts) Of course! (He sticks the cheese under Adrien's pillow, and firmly squishes it.)"
f_lix_adrien_0005,Adrien's Bathroom.,"Félix: Pathetic. (He deletes their messages.)
Adrien's Phone: Video deleted
Félix: (shouts) Adrien! Could you lend me some clean clothes? I left my suitcase downstairs"
f_lix_adrien_0006,Adrien's Bathroom.,"Félix: (shouts) Adrien! Could you lend me some clean clothes? I left my suitcase downstairs
Adrien: (shouts from outside) Sure! Take whatever you want in the closet!
Félix: (opens the closet with a smile) Thanks! (He puts on Adrien's exact outfit, and copies his hair as well.) Perfect. (He mimics Adrien's voice, and starts recording a message on his phone.) First of all, thanks so much for all your messages, guys"
f_lix_adrien_0007,Adrien's room.,"Nathalie: (angrily bursts into Adrien's room) Come along, Adrien. You have a last minute photo shoot
Adrien: Now? (He turns to look at Félix, who still looks exactly like him. Nathalie confusedly looks between the two, confused with both lookalikes of Adrien.) Will you come with me, Félix?
Nathalie: Your father insisted you go alone, hurry. (Adrien's phone beeps inside of Félix's pocket. He takes it out, and throws it away as The Punishers Trio appear.)"
f_lix_adrien_0008,Adrien's room.,"Lady Wifi: One of you two guys tried to make Adrien look like a monster
Adrien: It was him! He's Félix! My cousin! (Félix gasps in shock, looks sadly at his cousin for ratting him out)
Princess Fragrance: (Pointing her gun at Adrien) Only a real meanie would tell on his cousin! You must be Félix"
f_lix_adrien_0009,Adrien's room.,"Lady Wifi: (confused) Adrien? Is that Félix or not?
Adrien: What do you think? (He laughs maniacally, and runs off)
Reflekta: (pointing after Adrien) That's him! He's the real Félix!"
f_lix_adrien_0010,Agreste's Foyer.,"Amélie: Mwah! (She blows them a kiss as her and Félix leave)
Adrien: (frowns) Félix, wait! (He runs out)
Gabriel: Adrien, stay here!
Adrien: (catching up to Félix) If you're feeling upset or out of control, just call before you do anything you might regret"
f_lix_adrien_0011,Various Places,"Adrien: (via video message sent to the whole group. They all smile as they watch it.) Hey guys. I never got your messages, but I'm really touched just knowing you were thinking of me today. You're the best friends anyone could ever dream of. I love you, all of you
Adrien: (via video message) I love you- I love you- I love you-
Marinette: Ah, I love you too, Adrien. (She rests her head on her desk to rewatch the video, all the while Tikki stares at her.)
Adrien: (via video message) I love you-"
gabriel_agreste_episode__adrien_0001,"Interior, the Agreste mansion.","Chloé: My phone!
Adrien: I guess you dropped this
Marinette: Thanks— (in a fake accent) Oh— I mean, thanks
Adrien: Do I know you?
Marinette: Not likely, I don't know anyone"
gabriel_agreste_episode__adrien_0002,"Interior, the Agreste mansion.","Gabriel: Adrien, show your young friends up to your room
Adrien: Yes, father
Gabriel: Félix. May I see you for a moment?"
gabriel_agreste_episode__adrien_0003,Adrien's room. Kagami is drinking juice and Félix and Kagami are staring at each other angrily.,"Chloé: (showing her mobile memory card) I need to find a phone. He has to watch my movie
Adrien: (stopping Chloé) Chloé, you heard my father. Not during the party
Chloé: He will thank me when he sees what I filmed
Adrien: Chloé, No!"
gabriel_agreste_episode__adrien_0004,"Outside Gabriel's atelier. Chloé is walking towards the atelier's door, followed by Marinette and Bob Roth.","Kagami: (pushing Adrien in his room) Hide in here!
Adrien: Plagg, claws out!
Collector: (seeing Félix) And you Félix! Where did you hide my ring?"
gamer_adrien_0001,Marinette's room. Marinette is scared that Adrien will see all the photos of him.,"Marinette: Uh... C-c-coming!
Adrien: Marinette and I are finalists in the Paris Ultimate Mecha Strike III Tournament
Tom: No way. Well, she did learn from the best Tom style! Booyah!"
gamer_adrien_0002,"Dupain-Cheng House, Marinette's room. Marinette and Adrien start practicing for the Tournament.","Marinette: Oh! Hahaha. Sorry
Adrien: No, you go
Both: I'll use the other one. (both take each other's hands) Ah! (each take their controllers)
Adrien: Your parents seem nice"
gamer_adrien_0003,Marinette's room. Marinette and Adrien win a round.,"Gamer: I'll be at level 2 in no time! My skills are indisputable! (his ship absorbs people and vehicles) I am unstoppable! Hahahaha! (his ship evolves into a two-legged robot) Excellent! (the robot starts absorbing people, gaining more power.)
Adrien: Wow! We won again, thanks to you!
Marinette: Yeah, um, yes we did
Adrien: We? That was practically all you. You're amazing, Marinette. I guess you wouldn't even need me. I'm so lame compared to you
Marinette: Um, no no no, I... No, you're so good. I mean, I'm the one who's not good. I mean... I'm lucky, that's all"
gamer_adrien_0004,The Place des Vosges. Marinette and Adrien are eating a snack.,"Adrien: Doesn't look like a publicity stunt to me
Adrien: (Adrien pushes himself and Marinette for defense) Look out! Uh, we better get outta here!
Gamer: Game over, Marinette!"
gamer_adrien_0005,The Place des Vosges. Marinette and Adrien are eating a snack.,"Adrien: Time to transform
Adrien: Plagg, claws out! (Adrien transforms into Cat Noir)
Gamer: Game over!"
gang_of_secrets_adrien_0001,Adrien's room. The tower keeps dancing crazily.,"Plagg: I'll bet you an entire Camembert that this is Trixx's doing
Adrien: Trixx?
Plagg: The kwami of Illusion
Adrien: What's not an illusion is the fact that Ladybug needs our help!
Plagg: Great. Even when I'm not the one who made the mess, I still have to help clean it up
Adrien: Plagg, claws out!"
gigantitan_adrien_0001,"The Trocadéro. While Placide I.T. is still looking for him, he crosses paths with August and his mother.","Adrien: Aw, don't be such a baby, Plagg!
Adrien: Plagg, claws out! (Adrien transforms into Cat Noir)
Rose: Girls, where is ""Lotus""? (Alya, Juleka, and Mylène stare at her in confusion) Marinette, where is she?! (The girls all run to find Marinette)"
glaciator_2_adrien_0001,"Exterior, Collège Françoise Dupont. Adrien enters their family car and drives away from the school. He starts to cry, clenching his shaking fist.","Adrien: (grabs his bag and walks to the door) No one can help me, Kagami
Adrien: (to Gorilla, sobbing) Can you stop here, please?
Shadow Moth: I feel a devastating disappointment, (a butterfly lands in his hand, and corrupts it) a sense of guilt! (gasps in realization) Adrien? (looks at his hand where he holds the akuma, contemplating, but releases it anyway) Reverse morphosis! (de-transforms into Gabriel)"
glaciator_2_adrien_0002,"Place des Vosges. Marinette puts on an act, walking across Adrien as if she hadn't known that he was already there until he notices her.","Tikki: (holds out a red gift box) Is it this one?
Adrien: Marinette?
Marinette: Oh, Adrien! Fancy seeing you here! And you look so sad, that's good! I mean, no, of course, it's not. It's sad that you're sad but I just happen to be at shopping, and have with me by an incredible coincidence the perfect thing to bring back your smile. So, umm... gift! (hands over to him the red gift box)
Adrien: Oh, uh, thanks! (opens the gift box) Wow! I've always dreamed of having a hamster! How did you know they were my favorite animal? You read my heart like no one can, Marinette
Marinette: It's... It's 'cause I love you, Adrien
Adrien: (puts down the gift and stands up from the bench) In that case, you must know what my heart wants more than anything right now
Marinette: No, what?
Adrien: A hamster wheel!
Marinette: No! This one is just in case they bring back the film or... oh— where— nothing. (throws the box in the trash bin) This wasn't the perfect gift at all!
Adrien: That's a shame. A cool gift like that could be useful
Marinette: It's not cool or useful and the garbage can is the perfect place for useless stuff that you should just forget about
Adrien: (sadly) The garbage can, right. (sees his bodyguard waiting outside the park) I have to go. Bye, Marinette. (walks away)
Marinette: (groans) I've messed everything up again!"
glaciator_2_adrien_0003,"On the rooftops. Cat Noir pounces on a roof, ready to destroy all billboards of him and Ladybug kissing.","Plagg: (groans) Have mercy! You know I love cheese, but even I'm starting to get sick of it! (gulps a piece of camembert)
Adrien: We must cataclysm all traces of my love for Ladybug!
Plagg: All of them?
Adrien: Plagg, claws out! (transforms into Cat Noir)"
glaciator_adrien_0001,The Agreste mansion. Adrien is waiting at the dinner table for his father.,"Nathalie: There's no point in waiting for your father, Adrien. He'll be eating in his office
Adrien: (stands up from his chair, quietly angry) Then what's the point of keeping me here if he's never gonna show up, Nathalie? (walks away to go to his room)
Nathalie: Don't forget to practice your piano before you go to bed"
glaciator_adrien_0002,Canal Saint-Martin. André opens his stand for his costumers.,"André: Another customer! Welcome! Would you like some of André's Sweetheart's Ice-cream?
Adrien: Is your ice-cream really magical?
André: What do (you) think?
Adrien: I think you have to believe
André: You're spot on, son! (start scooping up an ice-cream for Adrien) Strawberry with black chocolate chip! Blackberries for her hair, and blueberry ice-cream just like her sky blue stare! (gives Adrien his ice-cream) On the house! (Adrien enthusiastically smiles at the ice-cream) There's love in your eyes! André can see it clear as day! This love is true!
Adrien: Have a good day!"
gorizilla_adrien_0001,Gabriel's atelier.,"Adrien: Father, there's something I'd like to talk to you...about. Can I have a few minutes of your time?
Gabriel: Yes, of course
Adrien: Really?
Gabriel: I'll tell Nathalie to let you know as soon as I'm available
Adrien: (sighs) It'll be too late then
Gabriel: Shouldn't you be practicing your piano?
Adrien: Yes
Gabriel: That's impossible!"
gorizilla_adrien_0002,Streets of Paris,"Wayhem: Hold up! Could you autograph my cologne bottle of (Adrien)? (holds out a life-size cutout of Adrien, causing the latter to creep out) And my life-size cutout?
Adrien: (notices that his bodyguard and the Agreste limo are right behind Wayhem) Some other time. I've gotta get going. (runs off)
Wayhem: No wait! Adrien!"
gorizilla_adrien_0003,Outside,"Marinette: I have to change! (turns to run back, but suddenly bumps into Adrien)
Adrien: Marinette?
Marinette: Adrien?
Adrien: You live near here. Can I hide out at your place?
Marinette: Uh, at my place? You, hide out? What's going on?"
gorizilla_adrien_0004,Outside,"Marinette: Uh, at my place? You, hide out? What's going on?
Adrien's fans: Adrien!
Adrien: Too late!"
gorizilla_adrien_0005,Place des Vosges.,"Wayhem: Adrien!
Adrien: Thank you for saving me. People are going crazy over this ad
Marinette: You starred in an ad? I had no idea! (laughs) That's awesome!
Adrien: I don't know about that. In fact it's really quite... (notices that Marinette is wearing her pajamas) ...embarrassing?
Marinette: Heh! All good now! I'd better get going. (Adrien pulls her back into hiding when he notices the Agreste limo nearby) Isn't that your bodyguard?
Adrien: Actually I-I snuck out without permission. I'm supposed to be home right now and—"
gorizilla_adrien_0006,Cinema. A car commercial is playing on-screen. Marinette and Adrien are both wearing disguises to hide from the fans.,"Adrien: Oh well. At least I'll get to see it. Not to mention this is the first time I've ever come to the movies with a friend. (Marinette chuckles at him)
Adrien: fragrance ad is playing on the screen.)
Commercial voice: Radiant. Carefree"
gorizilla_adrien_0007,Cinema. A car commercial is playing on-screen. Marinette and Adrien are both wearing disguises to hide from the fans.,"Fan: Adrien!
Adrien: Are you...my bodyguard?!
Wayhem: Let go of Adrien, right now!
Adrien: (holds out his helmet) Stop! I'm the one you wanted. Leave them alone!"
gorizilla_adrien_0008,"The vicinity of Montparnasse Tower. Wayhem, on his bike, is chasing after Gorizilla.","Hawk Moth: (from his lair) Excellent! Now take Ladybug's Miraculous while we wait for Cat Noir!
Adrien: I'm so sorry, Ladybug
Ladybug: Don't worry. Let me try to maneuver this...thing!"
grendiaper_adrien_0001,"Collège Françoise Dupont's entrance. Morning. Rose, Myléne, Alya, Marinette and Adrien are talking in front of the school.","Zoé: New York? Never again. I spent the summer in Paris with Dre Dre. We renovated the movie theater. I can't wait to show you all
Adrien: We'll be there
Zoé: Oh, I'm so happy to see you all again"
grendiaper_adrien_0002,Collège Françoise Dupont. Schoolyard. Marinette and Adrien are sitting together on a bench.,"Adrien: Wow! (Grabs the tart and gives it a bite) Oh! It's absolutely delicious, Marinette
Adrien: (Reading the text on the box) ""Adrien, my love for you is like this tart. The only thing left of it are a few crumbs""?
Marinette: (Scandalized) Huh?!
Adrien: This is awful!
Marinette: Ah?! (Looks inside the box) I didn't write this! (Stands up and gestures frantically) I have no idea how it got here, I promise!
Adrien: Don't worry, Marinette. (Stands up and hugs her) I know you wouldn't write that. But who would do such a cruel joke?"
guiltrip_adrien_0001,Courtyard at Collège Françoise Dupont. Adrien is brought back to school as Marinette continues to look for Juleka.,"Marinette: Juleka! (bumps into Adrien) Uh! (groans, and sees Adrien and immediately becomes flattered) Oh, excuse you Adrien, I didn't mean to crush on you- uh, I mean, (crash) into you! (to herself) Ugh, Marinette, this is no time for nonsense! (back to Adrien) I'm looking for Juleka, she ran out the cafeteria in tears, and
Adrien: Maybe she's in there. (points to the door to the ominous boiler room)
Marinette: Aaah!
Adrien: Oh! (Adrien stares at Marinette, and then smiles)
Marinette: (backs away) Uh, sorry! I'm just so lovesick- I mean, uh- (worried sick) about Juleka. That's why I'm so flustered and clumsy and... oh, I'm such a fool! I don't know if I said something to upset her earlier
Adrien: The things you say don't always make a lot of sense, Marinette, but they're never mean. There's got to be some other reason. Come on, let's find her"
guiltrip_adrien_0002,Boiler room. Marinette and Adrien enter but Marinette suddenly trips on the stairs and falls onto Adrien.,"Adrien: The things you say don't always make a lot of sense, Marinette, but they're never mean. There's got to be some other reason. Come on, let's find her
Adrien: (to Marinette) Stay back, and not a sound, okay? I'll handle it. (walks towards Juleka and kneels to her) Juleka? Is everything okay?
Juleka: (sobs) I just want to be alone
Adrien: You want to be alone, I understand"
guiltrip_adrien_0003,Back at the Boiler Room. Marinette walks over to Adrien and Juleka,"Juleka: Please don't tell her I said anything about it
Adrien: Don't worry Juleka, we're not going to treat her differently or anything like that
Marinette: Rose will never know that you told us"
guiltrip_adrien_0004,Back at the Boiler Room. Marinette walks over to Adrien and Juleka,"Kim: Even if I get bitten by a zombie-dolphin, who takes control of my brain, I won't say a thing. (zips his mouth) Never ever
Adrien: Don't feel bad about telling us, Juleka. You hung on to that secret as long as you could, but it was just too heavy to bear alone
Juleka: (smiling) Thank you"
guiltrip_adrien_0005,Entrance of Collège Françoise Dupont. Rose and Juleka walk up the steps and Adrien hurriedly greets them.,"Rose: (waves) Good morning! (Juleka sees Rose and hugs her.) I told you everything was alright
Adrien: Hi Juleka! Hi Rose!
Juleka &amp; Rose: Hi!"
guiltrip_adrien_0006,Science classroom.,"Marinette: Nino, call an ambulance! (pops up his phone)
Adrien: (confused) Marinette?
Marinette: Alix, call the fire department!"
guiltrip_adrien_0007,The changing rooms. Adrien goes into to the male bathroom and Marinette goes inside a locker.,"Olga Mendeleiev: I am a science teacher, not a superhero. Everyone just remain seated and... (shocked)
Adrien: Plagg, claws out! (Transforms into Cat Noir and comes out)
Marinette: Tikki, spots on! (Transforms into Ladybug and comes out)"
guitar_villain_adrien_0001,Outside Le Grand Paris. Marinette is walking while looking at the cover of XY's album.,"Jagged: Yeah! Let's rock! (begins to transform)
Adrien: Hey. Marinette! Hey, hi!
Marinette: Hey! Oh, uh… what's going on? I mean, how's up? I mean, oh, uh… (slaps herself in the face)
Adrien: Well, uh…"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0001,Marinette walks out of elevator with a stack of bakery boxes.,"Marinette: ((walking towards her parents, spots Adrien and stares, trips and drops boxes)) Ahh!
Adrien: ((He and Kagami get up to try and help but are stopped by his bodyguard and Tomoe)) We're not leaving, we're just gonna help a friend out over at the buffet.((Bodyguard and Tomoe let them go))
Marinette: ((Adrien and Kagami help her pick up the boxes)) Aw, thanks guys, but I don't want you to miss the ceremony because of me
Adrien: Are you kidding, we can't wait to get away"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0002,"Marinette, Adrien, and Kagami bring boxes over to Tom and Sabine's table.","Sabine: ((Kagami hands over boxes)) Marinette, could you get rid of the empty trays for us, please?
Adrien: Can we help you? ((puts hands together, begging)) Pleeease?
Marinette: Alright"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0003,"In the kitchen: Marinette grabbing a drink umbrella while Adrien and Kagami have fun ""fencing"" with soup ladels.","Audrey: Don't be ridiculous, give me that! (Gabriel is secretly watching them via his computer)
Adrien: Haha, touché! I didn't feel a thing! ((Marinette smiling as they play))
Kagami: Alright! Straight to the heart! ((Marinette's smile fades))"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0004,"Nathalie removes the cord to Chloé's Bee Signal on the roof, hides before she's seen by the trio bursting through the door that lead up to roof.","Marinette: What? ((contemplating))
Adrien: ((looking around, grabs Marinette and Kagami's hands and leaps into a ball pit to avoid being caught by Bodyguard))
Bodyguard: ((tipping tables in search of Adrien, gives up, and enters elevator))"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0005,"Nathalie removes the cord to Chloé's Bee Signal on the roof, hides before she's seen by the trio bursting through the door that lead up to roof.","Marinette: No reason. ((giggles))
Adrien: ((laughing)) You should have seen your face, Kagami! ((Kagami throws a ball at him, they all start playing in the ball pit))
Marinette: ((Kagami drags Marinette under the ball pit)) Hey! ((she emerges with her hair pulled down, giggling with Kagami))
Adrien: ((awestruck)) Wow! It's the first time I've seen you with your hair down
Marinette: ((realizing what Adrien said, starts to search for her hairbands))"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0006,"Adrien, Marinette, and Kagami sit together on a bench","André: ((a distance away)) My name is André, André Glacier the sweethearts' matchmaker
Adrien: Hey! Let's get some ice cream from André! ((runs towards the Canal Saint-Martin bridge))
Marinette: ((gets up, turns to Kagami, still seated)) André is a sweethearts' ice cream maker. The legend says that whoever shares his ice cream together will be in love forever"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0007,Getting ice cream from André's,"Kagami: You pick. I don't really get what he's saying anyway
Adrien: Yeah, you pick, Marinette. We trust you
Marinette: Can't you find a blend for the three of us?"
heart_hunter_the_battle_of_the_miraculous_part_1__adrien_0008,Getting ice cream from André's,"Marinette: No no, don't bother. Enjoy your ice cream. ((quickly looks back before leaving)) Seriously
Adrien: ((gets ice cream from André and and asks Kagami)) Where's Marinette?
Kagami: She left. ((Adrien, surprised and dissapointed))"
horrificator_adrien_0001,Collège Françoise Dupont. Marinette's class is making a movie.,"Adrien: Agent Smith, it's too dangerous! We must evacuate!
Mylène: You're suggesting we run, Officer Jones? After it devoured my family, my friends, even my beloved dog, Sniffles? Never! I won't run! I no longer fear it, I'm going to face it, then I'll- (Ivan looms over her in a monster costume) Waaaaah!"
horrificator_adrien_0002,Collège Françoise Dupont. Marinette's class is making a movie.,"Chloé: And the Oscar for best pathetic scaredy-cat afraid of its own shadow goes to... Mylène! (laughs)
Adrien: Chloé, seriously?
Chloé: Yeah, so what?"
